10.78197,95.38959819200001,13.913368
10.90476,95.58480776799999,13.791096
24.65475,81.661867664,17.394072
12.1667,78.35451404,14.78084
13.3889,95.66665105999999,16.48498
7.917520000000001,84.372114688,11.635232000000002
7.78036,58.867454208,8.844176000000001
15.132660000000001,92.78344590399999,18.492711999999997
12.883259999999998,88.067304776,15.654775999999998
11.240099999999998,84.5942686,14.562279999999998
17.194139999999997,94.17920620000001,14.948919999999998
16.19088,79.803780612,13.521124
22.00962,103.670580032,17.650624
9.972,69.96670911999999,10.76784
22.43904,84.89457203200001,18.461776
10.70144,76.730390496,11.902832
7.17399,80.608809276,12.835788
10.87198,70.1900548,10.43276
17.037930000000003,76.93381073200001,13.985084
19.7246,82.71235576,15.79872
